UniqueID,Company,PurchaseOrder,PurchaseOrderLine,LineNumber,ShipToLocation,Item,ItemType,ServiceCode,ProcurementGroup,PurchaseOrderObjectID,Quantity,ReceivedQuantity,CatchWeightQuantity,ParticipantSequenceNumber,Tier,ManufacturerContract,Preferred,LastMatchUnitCost,MatchedQuantity,MatchedAmount,SubstituteQuantity,RejectedQuantity,CostOption,CostCode,Vendor,VendorItem,PurchaseFromLocation,Buyer,EnteredBuyUOM,EnteredUnitCost,Contract,ContractLine,MajorPurchasingClass,MinorPurchasingClass,ContractAmount,Description,EnteredBuyUOMMultiplier,VendorPriceUOM,VendorPriceUOMMultiplier,VendorPriceUOMQuantity,VendorBuyUnitCost,EarlyDeliveryDate,LateDeliveryDate,ReceivingActivityDate,CloseDate,DistributionCode,HSNSACCode,Taxable,TaxCode,TaxableUnitCost,StockWeight,StockVolume,PrintedOnReceivingDocument,CertificationRequired,RecInspFl,InspectionRequired,MSDSRequired,IgnoreLeadTimeCalculation,OvershipmentToleranceOption,UndershipmentToleranceOption,OvershipmentTolerancePercentage,UndershipmentTolerancePercentage,UserDate3,UserDate4,ItemGTIN,Manufacturer.ManufacturerCode,Manufacturer.ManufacturerDivision,ManufacturerNumber,LastDistributionSequence,LastSourceLine,Released,Issued,Revised,Closed,ExcludeFromAddOnChargeSpread,PurchaseOrderUserField2,PurchaseOrderUserField4,PurchaseOrderUserField6,MatchDetailKey,ArchivedQuantity,MatchedNotReceivedQuantity,ChargebackQuantity,WriteOffQuantity,VendorReturnLine,TaxUsageCode,CancelQuantity,QuantityToProcess,VendorPriceUOMQuantityToProcess,ExtendedAmount,InvoicedTaxAmount,AccruedTaxAmount,ExtendedTaxableAmount,OpenPurchaseAmount,OpenPurchaseAmountPOCurrency,ProductTaxCategory,LandedUnitCost,ICNCode,SupplementaryQuantity,RequisitionInterfaceInformation.SurgerySystemSource,RequisitionInterfaceInformation.SurgerySystemRequisitionReference,PunchoutId,FreightTerm,ShipTerm,TermCode,CatchWeightCost,PreviouslyReleased,SourcingEvent,CommodityCode,UseProcurementCard,ChargeQuantity,ChargedNotReceivedQuantity,ChargeApprovedQuantity,ChargeDisputeQuantity,OriginalLineNumber,Retainage,RetainageFirstPercent,RetainageSecondPercent,RetainageUpToPercentComplete,RetainagePercentComplete,RetainageOverridePercentComplete,ChargebackAmount,UNSPSCCode.UNSPSCSegment,UNSPSCCode.UNSPSCFamily,UNSPSCCode.UNSPSCClass,UNSPSCCode.UNSPSCCommodity,MemoQuantity,ServiceCancelAmount,MemoAmount,PurchaseOrderUserField7,EAMOperationNumber,EAMSequenceNumber,EAMWorkOrderNumber,CreatedBy,LastUpdateBy,LastUpdateDate,ReturnQuantity,CnCode,GlobalLineType,PurchaseOrderLineLifeCycleState,DistributionBy,OriginalItem,EAMWorkOrder,EAMWorkOrderActivity,EAMProjectID,EAMProjectType,EAMProjectTaxCode,EAMManufacturing,EAMTrade,EAMCommodityCode,EAMLineType,ExcludePOLine,Chemical,RebuildRepair,TestRequired,EAMDescription,EDIOutputUnitCost,EDIOutputLineAmount,E2GCompCode,EAMTool,TRACKINGNUMBER
015ef49e-b7c0-0000-002c-e460538f85a8,1,830,2,2,MAIN,27,N,,1,,1,0,0,0,,0,0,0,0,0,0,0,1,Y,8,ZIMM ORTHO-03,,3,EA,1450,18,1,,,1450,STEM HIP FITMORE  A SIZE 4,1,EA,1,1,1450,10/17/2017,,,10/15/2017,,,FALSE,,0,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0,0,,,,ZIM,,01.00551.104,0,0,TRUE,FALSE,FALSE,Y,FALSE,,,,27,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,,1450,,0,,,,,,,0,TRUE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,3,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
015ef49e-b7c0-0000-002d-0a0e538f85a8,1,831,1,1,MAIN,27,N,,1,,2,0,0,0,,0,0,0,0,0,0,0,1,Y,8,ZIMM ORTHO-03,,2,EA,1450,18,1,,,2900,STEM HIP FITMORE  A SIZE 4,1,EA,1,2,1450,10/17/2017,,,,,,FALSE,,0,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0,0,,,,ZIM,,01.00551.104,0,0,TRUE,FALSE,FALSE,N,FALSE,,,,27,0,0,0,0,0,,0,2,2,2900,0,0,0,2900,2900,,1450,,0,,,,,,,0,TRUE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,1,2,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
015ef49e-b7c0-0000-0030-bca5538f85a8,1,832,1,1,MAIN,MICRONBULB,X,,1,,1,0,0,0,,0,0,0,0,0,0,0,1,E,1,MICRONBULB,,6,EA,1000,0,0,,,0,Microscope Bulbs,1,EA,1,1,1000,10/15/2017,,10/15/2017,,,,FALSE,,0,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0,0,,,,,,,0,0,TRUE,TRUE,FALSE,N,FALSE,,,,MICRONBULB,0,0,0,0,0,,0,1,1,1000,0,0,0,1000,1000,,1000,,0,,,,,,,0,TRUE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,1,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
015ef49e-b7c0-0000-0030-daa2538f85a8,1,833,1,1,MAIN,MICRONBULB,X,,1,,1,0,0,0,,0,0,0,1,0,0,0,1,E,1,MICRONBULB,,6,EA,1000,0,0,,,0,Microscope Bulbs,1,EA,1,1,1000,10/15/2017,,10/15/2017,,,,FALSE,,0,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0,0,,,,,,,0,0,TRUE,FALSE,FALSE,N,FALSE,,,,MICRONBULB,0,0,0,0,0,,0,1,1,1000,0,0,0,0,0,,1000,,0,,,,,,,0,TRUE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,1,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
015ef49e-b7c0-0000-0032-cdb6538f85a8,1,837,1,1,MAIN,21,N,,1,,5,0,0,0,,1,0,0,0,0,0,0,1,Y,1,123-3451,,2,EA,0,1,8,,,0,URINE AND STOOL COLLECTION PAN,1,EA,1,5,0,10/17/2017,,,,,,FALSE,,0,0,0,FALSE,FALSE,N,FALSE,FALSE,FALSE,1,1,0,0,,,,CARD,MED,132432,0,0,FALSE,FALSE,FALSE,N,FALSE,,,,21,0,0,0,0,0,,0,5,5,0,0,0,0,0,0,,0,,0,,,,,,,0,FALSE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,inforhc2,inforhc2,"Monday, 16 October 2017 02:57:00.00 AM",0,,,0,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
015ef49e-b7c0-0000-0032-cdfc538f85a8,1,838,1,1,MAIN,GE12345877,X,,1,,1,0,0,0,,1,0,0,0,0,0,0,1,E,6,GE12345877,,4,EA,13900,0,8,MED,,0,GE Venue 50,1,EA,1,1,13900,10/18/2017,,,,,,FALSE,,0,0,0,FALSE,FALSE,N,FALSE,FALSE,FALSE,1,1,0,0,,,,,,,0,0,FALSE,FALSE,FALSE,N,FALSE,,,,GE12345877,0,0,0,0,0,,0,1,1,13900,0,0,0,13900,13900,,13900,,0,,,,,,,0,FALSE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,inforhc2,inforhc2,"Monday, 16 October 2017 02:57:00.00 AM",0,,,0,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
015ef49e-b7c0-0000-0032-ce38538f85a8,1,840,1,1,MAIN,8,N,,1,,1,0,0,0,,1,0,0,0,0,0,0,1,E,8,30455503000,,2,EA,700,0,0,,,0,STEM FEMORAL SOLID LG 165,1,EA,1,1,700,10/18/2017,,,,,,FALSE,,0,0,0,FALSE,FALSE,N,FALSE,FALSE,FALSE,1,1,0,0,,,,ZIM,,30-4555-30,0,1,TRUE,FALSE,FALSE,N,FALSE,,,,8,0,0,0,0,0,,0,1,1,700,0,0,0,700,700,,700,,0,,,,,,,0,TRUE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,inforhc2,inforhc2,"Monday, 16 October 2017 02:57:00.00 AM",0,,,1,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
015ef49e-b7c0-0000-0033-2882538f85a8,1,844,1,1,MAIN,7,N,,1,,1,0,0,0,,0,0,0,0,0,0,0,1,Q,5,PK7500,,2,EA,11000,41,1,,,0,Pacemaker Kappa 7500,1,EA,1,1,11000,10/20/2017,,,,,,FALSE,,0,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0,0,,,,MED,,4325245-2345,0,0,FALSE,FALSE,FALSE,N,FALSE,,,,7,0,0,0,0,0,,0,1,1,11000,0,0,0,11000,11000,,11000,,0,,,,,,,0,FALSE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,0,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
015ef49e-b7c0-0000-0033-2dd3538f85a8,1,845,1,1,MAIN,21,N,,1,,20,0,0,0,1,0,0,0,0,0,0,0,1,Y,1,123-3451,,2,EA,0.1,1,8,,,2,URINE AND STOOL COLLECTION PAN,1,EA,1,20,0.1,10/20/2017,,,,,,FALSE,,0,0,0,FALSE,FALSE,,FALSE,FALSE,FALSE,1,1,0,0,,,,CARD,MED,132432,0,0,TRUE,FALSE,FALSE,N,FALSE,,,,21,0,0,0,0,0,,0,20,20,2,0,0,0,2,2,,0.1,,0,,,,,,,0,TRUE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,1,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
015ef49e-b7c0-0000-0033-3fdb538f85a8,1,846,1,1,MAIN,29,N,,1,,1,0,0,0,,0,0,0,0,0,0,0,1,Y,8,ZIMM ORTHO-05,,3,EA,1350,18,3,,,1350,STEM HIP FITMORE  A SIZE 6,1,EA,1,1,1350,10/17/2017,,,,,,FALSE,,0,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0,0,,,,ZIM,,01.00551.106,0,0,TRUE,FALSE,FALSE,N,FALSE,,,,29,0,0,0,0,0,,0,1,1,1350,0,0,0,1350,1350,,1350,,0,,,,,,,0,TRUE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,1,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
015ef49e-b7c0-0000-0033-ec55538f85a8,1,848,1,1,MAIN,21,N,,1,,5,0,0,0,,1,0,0,0,0,0,0,1,Y,1,123-3451,,2,EA,0,1,8,,,0,URINE AND STOOL COLLECTION PAN,1,EA,1,5,0,10/17/2017,,,,,,FALSE,,0,0,0,FALSE,FALSE,N,FALSE,FALSE,FALSE,1,1,0,0,,,,CARD,MED,132432,0,0,FALSE,FALSE,FALSE,N,FALSE,,,,21,0,0,0,0,0,,0,5,5,0,0,0,0,0,0,,0,,0,,,,,,,0,FALSE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,inforhc3,inforhc3,"Sunday, 15 October 2017 13:22:00.00 PM",0,,,0,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
015ef49e-b7c0-0000-0033-ec80538f85a8,1,848,2,2,MAIN,21,N,,1,,5,0,0,0,,1,0,0,0,0,0,0,1,Y,1,123-3451,,2,EA,0,1,8,,,0,URINE AND STOOL COLLECTION PAN,1,EA,1,5,0,10/20/2017,,,,,,FALSE,,0,0,0,FALSE,FALSE,N,FALSE,FALSE,FALSE,1,1,0,0,,,,CARD,MED,132432,0,0,FALSE,FALSE,FALSE,N,FALSE,,,,21,0,0,0,0,0,,0,5,5,0,0,0,0,0,0,,0,,0,,,,,,,0,FALSE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,inforhc3,inforhc3,"Sunday, 15 October 2017 13:22:00.00 PM",0,,,0,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
015ef49e-b7c0-0000-0033-ec93538f85a8,1,848,3,3,MAIN,21,N,,1,,5,0,0,0,,1,0,0,0,0,0,0,1,Y,1,123-3451,,2,EA,0,1,8,,,0,URINE AND STOOL COLLECTION PAN,1,EA,1,5,0,10/20/2017,,,,,,FALSE,,0,0,0,FALSE,FALSE,N,FALSE,FALSE,FALSE,1,1,0,0,,,,CARD,MED,132432,0,0,FALSE,FALSE,FALSE,N,FALSE,,,,21,0,0,0,0,0,,0,5,5,0,0,0,0,0,0,,0,,0,,,,,,,0,FALSE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,inforhc3,inforhc3,"Sunday, 15 October 2017 13:22:00.00 PM",0,,,0,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
015ef49e-b7c0-0000-0033-ecb5538f85a8,1,849,1,1,MAIN,GE12345877,X,,1,,1,0,0,0,,1,0,0,0,0,0,0,1,E,6,GE12345877,,4,EA,13900,0,8,MED,,0,GE Venue 50,1,EA,1,1,13900,10/18/2017,,,,,,FALSE,,0,0,0,FALSE,FALSE,N,FALSE,FALSE,FALSE,1,1,0,0,,,,,,,0,0,FALSE,FALSE,FALSE,N,FALSE,,,,GE12345877,0,0,0,0,0,,0,1,1,13900,0,0,0,13900,13900,,13900,,0,,,,,,,0,FALSE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,inforhc3,inforhc3,"Sunday, 15 October 2017 13:22:00.00 PM",0,,,0,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
015ef49e-b7c0-0000-0033-ecfa538f85a8,1,851,1,1,MAIN,29,N,,1,,1,0,0,0,,18,0,0,0,0,0,0,1,Y,8,ZIMM ORTHO-05,,2,EA,1350,18,3,,,1350,STEM HIP FITMORE  A SIZE 6,1,EA,1,1,1350,10/25/2017,,,,,,FALSE,,0,0,0,FALSE,FALSE,N,FALSE,FALSE,FALSE,1,1,0,0,,,,ZIM,,01.00551.106,0,1,TRUE,FALSE,FALSE,N,FALSE,,,,29,0,0,0,0,0,,0,1,1,1350,0,0,0,1350,1350,,1350,,0,,,,,,,0,TRUE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,inforhc3,inforhc3,"Sunday, 15 October 2017 13:22:00.00 PM",0,,,1,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
015ef49e-b7c0-0000-0034-12fa538f85a8,1,852,1,1,MAIN,7,N,,1,,1,0,0,0,,41,0,0,0,0,0,0,1,Q,5,PK7500,,2,EA,11000,41,1,,,11000,Pacemaker Kappa 7500,1,EA,1,1,11000,10/24/2017,,,,,,FALSE,,0,0,0,FALSE,FALSE,N,FALSE,FALSE,FALSE,1,1,0,0,,,,MED,,4325245-2345,0,2,TRUE,FALSE,FALSE,N,FALSE,,,,7,0,0,0,0,0,,0,1,1,11000,0,0,0,11000,11000,,11000,,0,,,,,,,0,TRUE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,inforhc3,inforhc3,"Sunday, 15 October 2017 16:05:00.00 PM",0,,,1,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
015ef49e-b7c0-0000-0034-13c9538f85a8,1,854,1,1,MAIN,GE12345877,X,,1,,1,0,0,0,,41,0,0,0,0,0,0,1,E,6,GE12345877,,4,EA,13900,0,1,MED,,0,GE Venue 50,1,EA,1,1,13900,10/18/2017,,,,,,FALSE,,0,0,0,FALSE,FALSE,N,FALSE,FALSE,FALSE,1,1,0,0,,,,,,,0,0,FALSE,FALSE,FALSE,N,FALSE,,,,GE12345877,0,0,0,0,0,,0,1,1,13900,0,0,0,13900,13900,,13900,,0,,,,,,,0,FALSE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,inforhc3,inforhc3,"Sunday, 15 October 2017 16:05:00.00 PM",0,,,0,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
015ef49e-b7c0-0000-0034-3275538f85a8,1,856,1,1,MAIN,7,N,,1,,1,0,0,0,,41,0,0,0,0,0,0,1,Q,5,PK7500,,2,EA,11000,41,1,,,11000,Pacemaker Kappa 7500,1,EA,1,1,11000,10/18/2017,,,,,,FALSE,,0,0,0,FALSE,FALSE,N,FALSE,FALSE,FALSE,1,1,0,0,,,,MED,,4325245-2345,0,3,TRUE,FALSE,FALSE,N,FALSE,,,,7,0,0,0,0,0,,0,1,1,11000,0,0,0,11000,11000,,11000,,0,,,,,,,0,TRUE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,inforhc3,inforhc3,"Sunday, 15 October 2017 23:36:00.00 PM",0,,,1,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
015ef49e-b7c0-0000-0034-3333538f85a8,1,858,1,1,MAIN,GE12345877,X,,1,,1,0,0,0,,41,0,0,0,0,0,0,1,E,6,GE12345877,,4,EA,13900,0,1,MED,,0,GE Venue 50,1,EA,1,1,13900,10/18/2017,,,,,,FALSE,,0,0,0,FALSE,FALSE,N,FALSE,FALSE,FALSE,1,1,0,0,,,,,,,0,0,FALSE,FALSE,FALSE,N,FALSE,,,,GE12345877,0,0,0,0,0,,0,1,1,13900,0,0,0,13900,13900,,13900,,0,,,,,,,0,FALSE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,inforhc3,inforhc3,"Sunday, 15 October 2017 23:36:00.00 PM",0,,,0,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
015ef49e-b7c0-0000-0034-366d538f85a8,1,861,1,1,MAIN,CONSULTING,S,Q,1,,40,0,0,0,,0,0,0,0,0,0,0,1,C,6,CONSULTING,,3,HR,100,52,1,,,4000,Consulting,1,HR,1,40,100,10/24/2017,,,,,,FALSE,,0,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0,0,,,,,,,0,0,TRUE,FALSE,FALSE,N,FALSE,,,,CONSULTING,0,0,0,0,0,,0,40,40,4000,0,0,0,4000,4000,,100,,0,,,,,,,0,TRUE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,1,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
015ef49e-b7c0-0000-0034-3920538f85a8,1,862,1,1,MAIN,C1,S,Q,1,,1,0,0,0,,0,0,0,0,0,0,0,1,C,1034,C1,,3,HR,120,53,1,,,120,Consulting,1,HR,1,1,120,10/16/2017,,,,,,FALSE,,0,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0,0,,,,,,,0,0,TRUE,FALSE,FALSE,N,FALSE,,,,CONSULTING,0,0,0,0,0,,0,1,1,120,0,0,0,120,120,,120,,0,,,,,,,0,TRUE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,1,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
015ef49e-b7c0-0000-0034-5901538f85a8,1,863,1,1,MAIN,MC70,X,,1,,1,0,0,0,,0,0,0,0,0,0,0,1,P,4,MC70,,2,EA,400,0,0,,,0,handheld,1,EA,1,1,400,10/31/2017,,,,,,FALSE,,0,0,0,FALSE,FALSE,N,FALSE,FALSE,FALSE,1,1,0,0,,,,,,,0,4,TRUE,FALSE,FALSE,N,FALSE,,,,MC70,0,0,0,0,0,,0,1,1,400,0,0,0,400,400,,400,,0,,,,,,,0,TRUE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,inforhc3,inforhc3,"Sunday, 15 October 2017 14:07:00.00 PM",0,,,1,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
015ef49e-b7c0-0000-0034-59a5538f85a8,1,864,1,1,MAIN,7,N,,1,,1,1,0,0,,41,0,0,1,0,0,0,1,Q,5,PK7500,,2,EA,11000,41,1,,,11000,Pacemaker Kappa 7500,1,EA,1,1,11000,10/18/2017,,10/15/2017,10/15/2017,,,FALSE,,0,0,0,FALSE,FALSE,N,FALSE,FALSE,FALSE,1,1,0,0,,,,MED,,4325245-2345,0,3,TRUE,FALSE,FALSE,Y,FALSE,,,,7,0,0,0,0,0,,0,1,1,11000,0,0,0,0,0,,11000,,0,,,,,,,0,TRUE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,inforhc3,inforhc3,"Sunday, 15 October 2017 14:07:00.00 PM",0,,,3,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
015ef49e-b7c0-0000-0034-5a4a538f85a8,1,865,1,1,MAIN,GE12345877,X,,1,,1,0,0,0,,41,0,0,0,0,0,0,1,E,6,GE12345877,,4,EA,13900,0,1,MED,,0,GE Venue 50,1,EA,1,1,13900,10/18/2017,,,,,,FALSE,,0,0,0,FALSE,FALSE,N,FALSE,FALSE,FALSE,1,1,0,0,,,,,,,0,0,FALSE,FALSE,FALSE,N,FALSE,,,,GE12345877,0,0,0,0,0,,0,1,1,13900,0,0,0,13900,13900,,13900,,0,,,,,,,0,FALSE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,inforhc3,inforhc3,"Sunday, 15 October 2017 14:07:00.00 PM",0,,,0,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
015ef49e-b7c0-0000-0034-e6b3538f85a8,1,869,1,1,MAIN,41,I,,1,869,4990,0,0,0,,0,0,0,0,0,0,0,1,L,1,41,,2,EA,0.5,0,0,,,0,FACIAL TISSUE,0.1,EA,0.1,4990,0.5,10/18/2017,,,10/15/2017,,,FALSE,,0,0,0,FALSE,FALSE,N,FALSE,FALSE,FALSE,1,1,0,0,,,,KC,,KIM21195,0,24,TRUE,FALSE,FALSE,Y,FALSE,,,,41,0,0,0,0,0,,4990,0,0,0,0,0,0,0,0,,0.5,,0,,,,,,,0,TRUE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,inforhc3,inforhc3,"Sunday, 15 October 2017 08:27:00.00 AM",0,,,3,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
015ef49e-b7c0-0000-0034-e72f538f85a8,1,870,1,1,MAIN,GE12345877,X,,1,,1,0,0,0,,0,0,0,0,0,0,0,1,P,6,GE12345877,,4,EA,13900,0,0,MED,,0,GE Venue 50,1,EA,1,1,13900,10/18/2017,,,,,,FALSE,,0,0,0,FALSE,FALSE,N,FALSE,FALSE,FALSE,1,1,0,0,,,,,,,0,0,FALSE,FALSE,FALSE,N,FALSE,,,,GE12345877,0,0,0,0,0,,0,1,1,13900,0,0,0,13900,13900,,13900,,0,,,,,,,0,FALSE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,inforhc3,inforhc3,"Sunday, 15 October 2017 08:27:00.00 AM",0,,,0,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
015ef49e-b7c0-0000-0035-ab13538f85a8,1,873,1,1,MAIN,7,N,,1,,1,0,0,0,,0,0,0,0,0,0,0,1,Q,5,PK7500,,3,EA,11000,41,1,,,11000,Pacemaker Kappa 7500,1,EA,1,1,11000,10/18/2017,,,,,,FALSE,,0,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0,0,,,,MED,,4325245-2345,0,0,TRUE,FALSE,FALSE,N,FALSE,,,,7,0,0,0,0,0,,0,1,1,11000,0,0,0,11000,11000,,11000,,0,,,,,,,0,TRUE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,1,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
015ef49e-b7c0-0000-0036-a275538f85a8,1,874,1,1,MAIN,7,N,,1,,1,1,0,0,,0,0,0,0,0,0,0,1,Q,5,PK7500,,2,EA,11000,41,1,,,11000,Pacemaker Kappa 7500,1,EA,1,1,11000,10/18/2017,,10/16/2017,,,,FALSE,,0,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0,0,,,,MED,,4325245-2345,0,0,TRUE,FALSE,FALSE,N,FALSE,,,,7,0,0,0,0,0,,0,1,1,11000,0,0,0,11000,11000,,11000,,0,,,,,,,0,TRUE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,1,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
015ef49e-b7c0-0000-0036-a6fa538f85a8,1,875,1,1,MAIN,8,N,,1,,1,1,0,0,,1,0,0,0,0,0,0,1,E,8,30455503000,,1,EA,700,0,0,,,0,STEM FEMORAL SOLID LG 165,1,EA,1,1,700,10/16/2017,,10/16/2017,,,,FALSE,,0,0,0,FALSE,FALSE,N,FALSE,FALSE,FALSE,1,1,0,0,,,,ZIM,,30-4555-30,0,1,TRUE,FALSE,FALSE,N,FALSE,,,,8,0,0,0,0,0,,0,1,1,700,0,0,0,700,700,,700,,0,,,,,,,0,TRUE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,1,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
015ef49e-b7c0-0000-0036-a9e1538f85a8,1,876,1,1,MAIN,8,N,,1,,1,0,0,0,,1,0,0,0,0,0,0,1,E,8,30455503000,,1,EA,700,0,0,,,0,STEM FEMORAL SOLID LG 165,1,EA,1,1,700,10/16/2017,,,,,,FALSE,,0,0,0,FALSE,FALSE,N,FALSE,FALSE,FALSE,1,1,0,0,,,,ZIM,,30-4555-30,0,1,TRUE,FALSE,FALSE,N,FALSE,,,,8,0,0,0,0,0,,0,1,1,700,0,0,0,700,700,,700,,0,,,,,,,0,TRUE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,1,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
015ef49e-b7c0-0000-0036-b698538f85a8,1,877,1,1,MAIN,7,N,,1,,1,0,0,0,,0,0,0,0,0,0,0,1,Q,5,PK7500,,2,EA,11000,41,1,,,11000,Pacemaker Kappa 7500,1,EA,1,1,11000,10/18/2017,,,,,,FALSE,,0,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0,0,,,,MED,,4325245-2345,0,0,TRUE,FALSE,FALSE,N,FALSE,,,,7,0,0,0,0,0,,0,1,1,11000,0,0,0,11000,11000,,11000,,0,,,,,,,0,TRUE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,1,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
