UniqueID,Company,PurchaseOrderReceipt,PurchaseOrderReceiptLine,ReferenceNumber,PurchaseOrder,PurchaseOrderLine,Item,Description,ItemType,VendorItem,ShipToLocation,ProcessLevel,VendorPriceUOM,ReceivedUOM,EnteredReceivedQuantity,ReceivedUOMMultiplier,RejectedQuantity,OriginalReceivedQuantity,CatchWeightQuantity,OriginalUnitCost,MatchUnitCost,Bin,CancelBackorder,InspectionRequired,DetailsInBalance,Status,BuyerMessage,LastPurchaseOrderTransactionDetail,UpdateDate,ReceivedDate,Vendor,Invoice,Suffix,MSDSRequired,MSDSVersion,MSDSDocument,MatchedQuantity,MatchObjectID,MatchDetailKey,OpenToMatchQuantity,ArchivedQuantity,ArchivedWriteOffQuantity,VendorPriceUOMMultiplier,VendorPriceUOMQuantity,BuyUOMQuantity,VendorBuyUOM,VendorBuyUOMMultiplier,ChargebackQuantity,WriteOffQuantity,MatchSequence,TaxCode,TaxableUnitCost,ExtendedAmount,VendorReturn,VendorReturnLine,FullyDelivered,ReceivedAllocatedQuantity,TaxUsageCode,IntrastatNumber,ManufacturerID,ManufacturerNumber,ShipToFacility,CatchWeightCost,CommodityCode,ChargeQuantity,ProductTaxCategory,ItemGTIN,EAMOperationNumber,EAMSequenceNumber,EAMWorkOrderNumber,CreatedBy,LastUpdateDate,LastUpdateBy,GlobalLineType,IsCancelRemaining,StockUOMFlag,MultipleBins,InterfaceInProcess,OriginatingInterfaceRun,HSNSACCode,DAMAGED
015fbd72-0683-0000-0004-6c49538f85a8,1,321,1,,1042,1,29,STEM HIP FITMORE  A SIZE 6,N,ZIMM ORTHO-05,MAIN,1,EA,EA,1,1,0,1,0,1350,1350,,FALSE,FALSE,TRUE,1,FALSE,0,,11/15/2017,8,,0,FALSE,,,0,0,29,1,0,0,1,1,1,EA,1,0,0,0,,0,1350,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Wednesday, 15 November 2017 15:12:00.00 PM",inforhc2,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
015fbd72-0683-0000-0005-3037538f85a8,1,322,1,,1042,1,29,STEM HIP FITMORE  A SIZE 6,N,ZIMM ORTHO-05,MAIN,1,EA,EA,1,1,0,0,0,1350,1350,,FALSE,FALSE,TRUE,0,TRUE,0,,11/15/2017,8,,0,FALSE,,,0,0,29,1,0,0,1,1,1,EA,1,0,0,0,,0,1350,0,0,FALSE,0,,0,0,,,0,,0,,,0,0,0,,"Thursday, 16 November 2017 00:41:18.00 AM",inforhc1,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
015fbd72-0683-0000-000d-c705538f85a8,1,323,1,,1031,1,100,GLOVES EXAM MED PF,I,KC5334,MAIN,1,BX,BX,5,1,0,0,0,6,6,,FALSE,FALSE,TRUE,0,FALSE,0,,11/17/2017,1,,0,FALSE,,,0,0,100,5,0,0,1,5,5,BX,1,0,0,0,,0,30,0,0,FALSE,0,,0,0,,,0,,0,,,0,0,0,,"Friday, 17 November 2017 19:28:14.00 PM",inforhc1,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
015fbd72-0683-0000-000e-8cc0538f85a8,1,325,1,,1052,1,29,STEM HIP FITMORE  A SIZE 6,N,ZIMM ORTHO-05,OR,1,EA,EA,1,1,0,1,0,1350,1350,,FALSE,FALSE,TRUE,1,FALSE,0,,11/17/2017,8,,0,FALSE,,,0,0,29,1,0,0,1,1,1,EA,1,0,0,0,,0,1350,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Wednesday, 06 June 2018 13:21:00.00 PM",inforhc1,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
015fbd72-0683-0000-0019-aa07538f85a8,1,327,1,,1057,1,29,STEM HIP FITMORE  A SIZE 6,N,ZIMM ORTHO-05,MAIN,1,EA,EA,3,1,0,3,0,1350,1350,,FALSE,FALSE,TRUE,1,FALSE,0,,11/21/2017,8,,0,FALSE,,,0,0,29,3,0,0,1,3,3,EA,1,0,0,0,,0,4050,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Monday, 27 November 2017 20:38:00.00 PM",inforhc2,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
015fbd72-0683-0000-0019-c509538f85a8,1,328,1,,1058,1,29,STEM HIP FITMORE  A SIZE 6,N,ZIMM ORTHO-05,MAIN,1,EA,EA,5,1,0,5,0,1350,1350,,FALSE,FALSE,TRUE,1,FALSE,0,,11/21/2017,8,,0,FALSE,,,0,0,29,5,0,0,1,5,5,EA,1,0,0,0,,0,6750,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Monday, 27 November 2017 20:38:00.00 PM",inforhc2,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
015fbd72-0683-0000-0019-ddbe538f85a8,1,329,1,,1059,1,MRI,MRI,X,GEMRI100,MAIN,1,EA,EA,1,1,0,1,0,1900000,1900000,,FALSE,TRUE,TRUE,5,FALSE,0,,11/21/2017,6,,0,FALSE,,,0,0,GEMRI100,1,0,0,1,1,1,EA,1,0,0,0,,0,1900000,0,0,FALSE,0,,0,0,,,0,,0,,,0,0,0,,"Tuesday, 21 November 2017 08:37:38.00 AM",inforhc3,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
015fbd72-0683-0000-0020-ae84538f85a8,1,330,1,,1067,1,31,STEM HIP FITMORE  A SIZE 7,N,ZIMM ORTHO-07,MAIN,1,EA,EA,1,1,0,1,0,1600,1600,,FALSE,FALSE,TRUE,1,FALSE,0,,11/21/2017,8,,0,FALSE,,,0,0,31,1,0,0,1,1,1,EA,1,0,0,0,,0,1600,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Monday, 27 November 2017 20:38:00.00 PM",inforhc2,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
015fbd72-0683-0000-0021-2b31538f85a8,1,331,1,,1070,1,21,URINE AND STOOL COLLECTION PAN,N,123-3451,MAIN,1,EA,EA,5,1,0,5,0,0.59,0.59,,FALSE,FALSE,TRUE,1,FALSE,0,,11/21/2017,1,,0,FALSE,,,5,92,21,0,0,0,1,5,5,EA,1,0,0,1,,0,2.95,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Monday, 27 November 2017 20:38:00.00 PM",inforhc2,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
015fbd72-0683-0000-0021-fe15538f85a8,1,332,1,,1071,1,31,STEM HIP FITMORE  A SIZE 7,N,ZIMM ORTHO-07,MAIN,1,EA,EA,2,1,0,0,0,1600,1600,,FALSE,FALSE,TRUE,0,TRUE,0,,11/21/2017,8,,0,FALSE,,,0,0,31,2,0,0,1,2,2,EA,1,0,0,0,,0,3200,0,0,FALSE,0,,0,0,,,0,,0,,,0,0,0,,"Wednesday, 22 November 2017 01:15:21.00 AM",inforhc3,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
015fbd72-0683-0000-0026-6202538f85a8,1,333,1,,1073,1,21,URINE AND STOOL COLLECTION PAN,N,123-3451,MAIN,1,EA,EA,5,1,0,5,0,0.59,0.59,,FALSE,FALSE,TRUE,1,FALSE,0,,11/22/2017,1,,0,FALSE,,,0,0,21,5,0,0,1,5,5,EA,1,0,0,0,,0,2.95,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Monday, 27 November 2017 20:38:00.00 PM",inforhc2,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
015fbd72-0683-0000-003f-b374538f85a8,1,334,1,,1074,1,29,STEM HIP FITMORE  A SIZE 6,N,ZIMM ORTHO-05,MAIN,1,EA,EA,1,1,0,1,0,1350,1350,,FALSE,FALSE,TRUE,1,FALSE,0,,11/27/2017,8,,0,FALSE,,,1,93,29,0,0,0,1,1,1,EA,1,0,0,1,,0,1350,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Monday, 27 November 2017 20:38:00.00 PM",inforhc2,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
015fbd72-0683-0000-0042-9480538f85a8,1,335,1,,1076,1,29,STEM HIP FITMORE  A SIZE 6,N,ZIMM ORTHO-05,MAIN,1,EA,EA,1,1,0,1,0,1350,1350,,FALSE,FALSE,TRUE,1,FALSE,0,,11/28/2017,8,,0,FALSE,,,0,0,29,1,0,0,1,1,1,EA,1,0,0,0,,0,1350,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Wednesday, 29 November 2017 03:35:00.00 AM",inforhc2,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
015fbd72-0683-0000-0043-a4dc538f85a8,1,336,1,,1077,1,ADV ULTRASOUND,Advanced Ultrasound Machine,X,ADV ULTRASOUND,MAIN,1,EA,EA,1,1,0,1,0,11357,11357,,FALSE,FALSE,TRUE,1,FALSE,0,,11/29/2017,5,,0,FALSE,,,1,94,ADV ULTRASOUND,0,0,0,1,1,1,EA,1,0,0,1,,0,11357,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Wednesday, 06 June 2018 13:21:00.00 PM",inforhc1,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
015fbd72-0683-0000-0049-10b4538f85a8,1,337,1,,1079,1,29,STEM HIP FITMORE  A SIZE 6,N,ZIMM ORTHO-05,MAIN,1,EA,EA,1,1,0,1,0,1350,1350,,FALSE,FALSE,TRUE,1,FALSE,0,,11/30/2017,8,,0,FALSE,,,0,0,29,1,0,0,1,1,1,EA,1,0,0,0,,0,1350,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Wednesday, 06 June 2018 13:21:00.00 PM",inforhc1,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
015fbd72-0683-0000-0049-80bb538f85a8,1,338,1,,1085,1,29,STEM HIP FITMORE  A SIZE 6,N,ZIMM ORTHO-05,MAIN,1,EA,EA,4,1,0,0,0,1350,1350,,FALSE,FALSE,TRUE,0,FALSE,0,,11/30/2017,8,,0,FALSE,,,0,0,29,4,0,0,1,4,4,EA,1,0,0,0,,0,5400,0,0,FALSE,0,,0,0,,,0,,0,,,0,0,0,,"Friday, 01 December 2017 01:34:45.00 AM",inforhc1,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
015fbd72-0683-0000-0049-c78f538f85a8,1,339,1,,1086,1,TABLET,Android Tablet,X,TABLET,MAIN,1,EA,EA,3,1,0,3,0,300,300,,FALSE,FALSE,TRUE,1,FALSE,0,,11/30/2017,3,,0,FALSE,,,0,0,TABLET,3,0,0,1,3,3,EA,1,0,0,0,,0,900,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Wednesday, 06 June 2018 13:21:00.00 PM",inforhc1,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
015fbd72-0683-0000-0049-cd98538f85a8,1,340,1,,1087,1,TABLET,Android Tablet,X,TABLET,MAIN,1,EA,EA,3,1,0,3,0,300,300,,FALSE,FALSE,TRUE,1,FALSE,0,,11/30/2017,3,,0,FALSE,,,0,0,TABLET,3,0,0,1,3,3,EA,1,0,0,0,,0,900,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Wednesday, 06 June 2018 13:21:00.00 PM",inforhc1,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
016013c3-85af-0000-0006-3b21538f85a8,1,341,1,,1089,1,3,"STERI-STRIP 1/4"" X 3"" WHITE",I,CARD-3,MAIN,1,CA,CA,10,24,0,10,0,38,38,,FALSE,FALSE,TRUE,1,FALSE,0,,12-04-2017,1,,0,FALSE,,,0,0,3,10,0,0,24,10,10,CA,24,0,0,0,,0,380,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Monday, 04 December 2017 06:05:00.00 AM",inforhc2,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
016013c3-85af-0000-0006-3b26538f85a8,1,341,2,,1089,2,4,"NEEDLE  27G X 1/2""",I,CARD-4,MAIN,1,CA,CA,1,300,0,1,0,120,120,,FALSE,FALSE,TRUE,1,FALSE,0,,12-04-2017,1,,0,FALSE,,,0,0,4,1,0,0,300,1,1,CA,300,0,0,0,,0,120,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Monday, 04 December 2017 06:05:00.00 AM",inforhc2,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
016013c3-85af-0000-0006-3b29538f85a8,1,341,3,,1089,3,6,SURFACE ART LPS-FLEX EF 3-4 10,N,6,MAIN,1,EA,EA,1,1,0,1,0,450,450,,FALSE,FALSE,TRUE,1,FALSE,0,,12-04-2017,1,,0,FALSE,,,0,0,6,1,0,0,1,1,1,EA,1,0,0,0,,0,450,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Monday, 04 December 2017 06:05:00.00 AM",inforhc2,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
016013c3-85af-0000-0006-4e92538f85a8,1,342,1,,1091,1,3,"STERI-STRIP 1/4"" X 3"" WHITE",I,CARD-3,MAIN,1,CA,CA,10,24,0,10,0,38,38,,FALSE,FALSE,TRUE,1,FALSE,0,,12-04-2017,1,,0,FALSE,,,10,97,3,0,0,0,24,10,10,CA,24,0,0,1,,0,380,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Monday, 04 December 2017 06:32:00.00 AM",inforhc2,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
016013c3-85af-0000-0006-4e96538f85a8,1,342,2,,1091,2,4,"NEEDLE  27G X 1/2""",I,CARD-4,MAIN,1,CA,CA,1,300,0,1,0,120,120,,FALSE,FALSE,TRUE,1,FALSE,0,,12-04-2017,1,,0,FALSE,,,1,97,4,0,0,0,300,1,1,CA,300,0,0,2,,0,120,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Monday, 04 December 2017 06:32:00.00 AM",inforhc2,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
016013c3-85af-0000-0006-4e99538f85a8,1,342,3,,1091,3,6,SURFACE ART LPS-FLEX EF 3-4 10,N,6,MAIN,1,EA,EA,1,1,0,1,0,450,450,,FALSE,FALSE,TRUE,1,FALSE,0,,12-04-2017,1,,0,FALSE,,,1,97,6,0,0,0,1,1,1,EA,1,0,0,3,,0,450,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Monday, 04 December 2017 06:32:00.00 AM",inforhc2,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
016013c3-85af-0000-0006-ac01538f85a8,1,343,1,,1090,1,MICRONBULB,Microscope Bulbs,X,MICRONBULB,MAIN,1,EA,EA,1,1,0,1,0,1000,1000,,FALSE,FALSE,TRUE,1,FALSE,0,,12-04-2017,1,,0,FALSE,,,1,101,MICRONBULB,0,0,0,1,1,1,EA,1,0,0,1,,0,1000,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Wednesday, 06 June 2018 13:21:00.00 PM",inforhc1,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
016013c3-85af-0000-0007-327c538f85a8,1,344,1,,1092,1,3,"STERI-STRIP 1/4"" X 3"" WHITE",I,CARD-3,MAIN,1,CA,CA,10,24,0,10,0,38,38,,FALSE,FALSE,TRUE,1,FALSE,0,,12-04-2017,1,,0,FALSE,,,0,0,3,10,0,0,24,10,10,CA,24,0,0,0,,0,380,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Monday, 04 December 2017 23:18:00.00 PM",inforhc2,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
016013c3-85af-0000-0007-3280538f85a8,1,344,2,,1092,2,4,"NEEDLE  27G X 1/2""",I,CARD-4,MAIN,1,CA,CA,1,300,0,1,0,120,120,,FALSE,FALSE,TRUE,1,FALSE,0,,12-04-2017,1,,0,FALSE,,,0,0,4,1,0,0,300,1,1,CA,300,0,0,0,,0,120,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Monday, 04 December 2017 23:18:00.00 PM",inforhc2,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
016013c3-85af-0000-0007-3283538f85a8,1,344,3,,1092,3,6,SURFACE ART LPS-FLEX EF 3-4 10,N,6,MAIN,1,EA,EA,1,1,0,1,0,450,450,,FALSE,FALSE,TRUE,1,FALSE,0,,12-04-2017,1,,0,FALSE,,,0,0,6,1,0,0,1,1,1,EA,1,0,0,0,,0,450,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Monday, 04 December 2017 23:18:00.00 PM",inforhc2,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
016013c3-85af-0000-0008-bb8a538f85a8,1,345,1,,1093,1,MICRONBULB,Microscope Bulbs,X,MICRONBULB,MAIN,1,EA,EA,1,1,0,1,0,1000,1000,,FALSE,FALSE,TRUE,1,FALSE,0,,12-04-2017,1,,0,FALSE,,,1,102,MICRONBULB,0,0,0,1,1,1,EA,1,0,0,1,,0,1000,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Wednesday, 06 June 2018 13:21:00.00 PM",inforhc1,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
016013c3-85af-0000-0008-c1d8538f85a8,1,346,1,,1094,1,MICRONBULB,Microscope Bulbs,X,MICRONBULB,MAIN,1,EA,EA,1,1,0,1,0,1000,1000,,FALSE,FALSE,TRUE,1,FALSE,0,,12-04-2017,1,,0,FALSE,,,1,103,MICRONBULB,0,0,0,1,1,1,EA,1,0,0,1,,0,1000,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Wednesday, 06 June 2018 13:21:00.00 PM",inforhc1,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
016013c3-85af-0000-000d-a76f538f85a8,1,347,1,,1096,1,MICRONBULB,Microscope Bulbs,X,MICRONBULB,MAIN,1,EA,EA,1,1,0,1,0,1000,1000,,FALSE,FALSE,TRUE,1,FALSE,0,,12-05-2017,1,,0,FALSE,,,0,0,MICRONBULB,1,0,0,1,1,1,EA,1,0,0,0,,0,1000,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Wednesday, 06 December 2017 03:14:00.00 AM",inforhc1,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
016013c3-85af-0000-0013-bd2e538f85a8,1,348,1,,1099,1,29,STEM HIP FITMORE  A SIZE 6,N,ZIMM ORTHO-05,MAIN,1,EA,EA,1,1,0,1,0,1350,1350,,FALSE,FALSE,TRUE,1,FALSE,0,,12-06-2017,8,,0,FALSE,,,1,104,29,0,0,0,1,1,1,EA,1,0,0,1,,0,1350,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Wednesday, 06 December 2017 06:36:00.00 AM",inforhc2,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
016013c3-85af-0000-0017-9b1a538f85a8,1,349,1,,1100,1,29,STEM HIP FITMORE  A SIZE 6,N,ZIMM ORTHO-05,MAIN,1,EA,EA,1,1,0,1,0,1350,1350,,FALSE,FALSE,TRUE,1,FALSE,0,,12-07-2017,8,,0,FALSE,,,1,105,29,0,0,0,1,1,1,EA,1,0,0,1,,0,1350,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Friday, 08 December 2017 02:17:00.00 AM",inforhc1,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
016013c3-85af-0000-0017-9b4f538f85a8,1,349,2,,1100,2,11,SCREW BN CANC TI FT 6.5 X 40,N,430107025,MAIN,1,EA,EA,2,1,0,2,0,35,35,,FALSE,FALSE,TRUE,1,FALSE,0,,12-07-2017,8,,0,FALSE,,,2,105,11,0,0,0,1,2,2,EA,1,0,0,2,,0,70,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Friday, 08 December 2017 02:17:00.00 AM",inforhc1,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
016013c3-85af-0000-0019-eee5538f85a8,1,350,1,,1101,1,29,STEM HIP FITMORE  A SIZE 6,N,ZIMM ORTHO-05,MAIN,1,EA,EA,1,1,0,1,0,1350,1350,,FALSE,FALSE,TRUE,1,FALSE,0,,12-07-2017,8,,0,FALSE,,,0,0,29,1,0,0,1,1,1,EA,1,0,0,0,,0,1350,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Friday, 08 December 2017 02:17:00.00 AM",inforhc1,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
016013c3-85af-0000-0019-eef6538f85a8,1,350,2,,1101,2,11,SCREW BN CANC TI FT 6.5 X 40,N,430107025,MAIN,1,EA,EA,2,1,0,2,0,35,35,,FALSE,FALSE,TRUE,1,FALSE,0,,12-07-2017,8,,0,FALSE,,,0,0,11,2,0,0,1,2,2,EA,1,0,0,0,,0,70,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Friday, 08 December 2017 02:17:00.00 AM",inforhc1,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
016033c5-00da-0000-0002-528f538f85a8,1,351,1,,1106,1,365-0257; 365-1004; 365-1043; 98,"CFI,ROUTING SKU; CFI GENERATED NON-TIE; CFI,ASSET REPORT ONL",X,365-0257; 365-1004; 365-1043; 98,MAIN,1,EA,EA,1,1,0,1,0,20,20,,FALSE,FALSE,TRUE,1,FALSE,0,,12-08-2017,3,,0,FALSE,,,0,0,365-0257; 365-1004; 365-1043; 98,1,0,0,1,1,1,EA,1,0,0,0,,0,20,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Saturday, 09 December 2017 02:14:00.00 AM",inforhc2,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
016033c5-00da-0000-0002-cbff538f85a8,1,352,1,,1112,1,31,STEM HIP FITMORE  A SIZE 7,N,ZIMM ORTHO-07,MAIN,1,EA,EA,1,1,0,1,0,1600,1600,,FALSE,FALSE,TRUE,1,FALSE,0,,12-08-2017,8,,0,FALSE,,,1,109,31,0,0,0,1,1,1,EA,1,0,0,1,,0,1600,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Friday, 08 December 2017 07:18:00.00 AM",inforhc2,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
016033c5-00da-0000-0004-b85f538f85a8,1,353,1,,1113,1,LAPTOP,Dell Laptop,X,LAPTOP,MAIN,1,EA,EA,1,1,0,1,0,1100,1100,,FALSE,FALSE,TRUE,1,FALSE,0,,12-08-2017,3,,0,FALSE,,,0,0,LAPTOP,1,0,0,1,1,1,EA,1,0,0,0,,0,1100,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Wednesday, 06 June 2018 13:21:00.00 PM",inforhc1,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
016033c5-00da-0000-0007-8ed9538f85a8,1,354,1,,1114,1,FILEFOLDERS,File Folders,X,FILEFOLDERS,MAIN,1,BX,BX,25,1,0,25,0,17.75,17.75,,FALSE,FALSE,TRUE,1,FALSE,0,,12-09-2017,3,,0,FALSE,,,0,0,FILEFOLDERS,25,0,0,1,25,25,BX,1,0,0,0,,0,443.75,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Saturday, 09 December 2017 06:18:00.00 AM",inforhc4,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
016033c5-00da-0000-000b-bf5c538f85a8,1,355,1,,1115,1,29,STEM HIP FITMORE  A SIZE 6,N,ZIMM ORTHO-05,MAIN,1,EA,EA,1,1,0,1,0,1350,1350,,FALSE,FALSE,TRUE,1,FALSE,0,,12-10-2017,8,,0,FALSE,,,0,0,29,1,0,0,1,1,1,EA,1,0,0,0,,0,1350,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Wednesday, 06 June 2018 13:21:00.00 PM",inforhc1,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
01604775-a2d7-0000-0005-8464538f85a8,1,356,1,,1123,1,31,STEM HIP FITMORE  A SIZE 7,N,ZIMM ORTHO-07,MAIN,1,EA,EA,1,1,0,1,0,1600,1600,,FALSE,FALSE,TRUE,1,FALSE,0,,12/13/2017,8,,0,FALSE,,,0,0,31,1,0,0,1,1,1,EA,1,0,0,0,,0,1600,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Wednesday, 06 June 2018 13:21:00.00 PM",inforhc1,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
016057d8-2c78-0000-000e-a631538f85a8,1,357,1,,1126,1,29,STEM HIP FITMORE  A SIZE 6,N,ZIMM ORTHO-05,MAIN,1,EA,EA,1,1,0,1,0,1350,1350,,FALSE,FALSE,TRUE,1,FALSE,0,,12/19/2017,8,,0,FALSE,,,0,0,29,1,0,0,1,1,1,EA,1,0,0,0,,0,1350,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Wednesday, 06 June 2018 13:21:00.00 PM",inforhc1,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
016057d8-2c78-0000-001f-ed82538f85a8,1,358,1,,1127,1,ENDOSCOPIC MONITOR,CD Horizon Legacy 5.5,X,CD HORIZON LEGACY 5.5,MAIN,1,EA,EA,1,1,0,1,0,4250,4250,,FALSE,FALSE,TRUE,1,FALSE,0,,12/26/2017,1021,,0,FALSE,,,0,0,CD HORIZON LEGACY 5.5,1,0,0,1,1,1,EA,1,0,0,0,,0,4250,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Wednesday, 06 June 2018 13:21:00.00 PM",inforhc1,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
016057d8-2c78-0000-0023-88d6538f85a8,1,359,1,,1132,1,491269,"RESERVOIR, WND EVAC SIL CNTRL BULB 100ML (10/CS)",X,491269,MAIN,1,EA,EA,10,1,0,10,0,8,8,,FALSE,FALSE,TRUE,1,FALSE,0,,12/27/2017,9,,0,FALSE,,,0,0,491269,10,0,0,1,10,10,EA,1,0,0,0,,0,80,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Wednesday, 27 December 2017 15:39:00.00 PM",inforhc1,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
016057d8-2c78-0000-0023-cfa8538f85a8,1,360,1,,1138,1,ENDOSCOPIC MONITOR,CD Horizon Legacy 5.5,X,CD HORIZON LEGACY 5.5,MAIN,1,EA,EA,1,1,0,1,0,4250,4250,,FALSE,FALSE,TRUE,1,FALSE,0,,12/27/2017,5,,0,FALSE,,,1,110,CD HORIZON LEGACY 5.5,0,0,0,1,1,1,EA,1,0,0,1,,0,4250,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Wednesday, 06 June 2018 13:21:00.00 PM",inforhc1,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
016057d8-2c78-0000-0030-02a7538f85a8,1,361,1,,1139,1,29,STEM HIP FITMORE  A SIZE 6,N,ZIMM ORTHO-05,MAIN,1,EA,EA,1,1,0,1,0,1350,1350,,FALSE,FALSE,TRUE,1,FALSE,0,,01-02-2018,8,,0,FALSE,,,0,0,29,1,0,0,1,1,1,EA,1,0,0,0,,0,1350,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Tuesday, 02 January 2018 12:53:00.00 PM",inforhc2,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
016057d8-2c78-0000-0036-c046538f85a8,1,362,1,,1141,1,29,STEM HIP FITMORE  A SIZE 6,N,ZIMM ORTHO-05,MAIN,1,EA,EA,1,1,0,1,0,1350,1350,,FALSE,FALSE,TRUE,1,FALSE,0,,01-04-2018,8,,0,FALSE,,,0,0,29,1,0,0,1,1,1,EA,1,0,0,0,,0,1350,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,,"Thursday, 04 January 2018 12:58:00.00 PM",inforhc2,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
